Motivo Teletrabajo,Provincia Contrato (grupo),Finalizado,Provincia Contrato,Contratos,Anio Fecha Inicio Teletrabajo,Canton Contrato,Estado Teletrabajo,Fecha Consulta,Genero,Mes Fecha Inicio Teletrabajo,Modo Ejecucion,Ruc Empresa
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79175E+12
Emergente,AZUAY,Vigente,AZUAY,2,2020,CUENCA,Activo,14/11/2022,Femenino,6,Teletrabajo,1.90116E+11
Emergente,EL ORO,Vigente,EL ORO,1,2020,SANTA ROSA,Activo,14/11/2022,Femenino,10,Teletrabajo,1.90116E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.7914E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,6,2020,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79262E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,MILAGRO,Activo,14/11/2022,Masculino,,Teletrabajo,9.16369E+11
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Masculino,3,Teletrabajo,9.9217E+11
Emergente,AZUAY,Finalizado,AZUAY,4,2020,PAUTE,Activo,14/11/2022,Femenino,8,Teletrabajo,1.90332E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,10,Teletrabajo,9.92941E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,1.79283E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,18,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79187E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,SANTA LUCIA,Activo,14/11/2022,Masculino,,Teletrabajo,9.92831E+11
Emergente,AZUAY,Vigente,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79194E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,6,2022,QUITO,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79253E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,4,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79266E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79241E+12
Emergente,LOJA,Finalizado,LOJA,1,2020,LOJA,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92527E+11
Emergente,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Femenino,4,Teletrabajo,1.39172E+12
Emergente,MANABI,Vigente,MANABI,1,2020,MANTA,Activo,14/11/2022,Femenino,10,Teletrabajo,1.30749E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79232E+12
Emergente,EL ORO,Vigente,EL ORO,1,2020,MACHALA,Activo,14/11/2022,Masculino,4,Teletrabajo,9.90006E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79301E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,SAMBORONDON,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91463E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.7914E+12
Emergente,IMBABURA,Vigente,IMBABURA,2,2021,IBARRA,Activo,14/11/2022,Masculino,6,Teletrabajo,1.79137E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92505E+11
Emergente,GUAYAS,Vigente,GUAYAS,6,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79111E+12
Habitual,SANTO DOMINGO DE LOS TS?CHILAS,Vigente,SANTO DOMINGO DE LOS TS?CHILAS,1,2020,SANTO DOMINGO DE LOS TS?CHILAS,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79209E+12
Emergente,LOS RIOS,Vigente,LOS RIOS,3,2020,VINCES,Activo,14/11/2022,Masculino,12,Teletrabajo,1.20378E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1.90062E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,5,Teletrabajo,1.79286E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,5,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79241E+12
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79001E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2021,QUITO,Activo,14/11/2022,Femenino,2,Teletrabajo,1.79245E+12
Emergente,GUAYAS,Finalizado,GUAYAS,5,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.90061E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,9,Teletrabajo,1.70543E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.9291E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79011E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,1,Teletrabajo,9.91327E+11
Habitual,LOS RIOS,Finalizado,LOS RIOS,1,2022,QUEVEDO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.20586E+12
Emergente,COTOPAXI,Finalizado,COTOPAXI,1,2020,LATACUNGA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79132E+12
Emergente,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Femenino,7,Teletrabajo,9.93005E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79237E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,9,Teletrabajo,1.79139E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,9.91506E+11
Emergente,EL ORO,Vigente,EL ORO,1,2021,MACHALA,Activo,14/11/2022,Femenino,4,Teletrabajo,1.7925E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79008E+12
Emergente,AZUAY,Vigente,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Masculino,12,Teletrabajo,9.90141E+11
Habitual,IMBABURA,Vigente,IMBABURA,1,2022,OTAVALO,Activo,14/11/2022,Masculino,1,Teletrabajo,1.79245E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,9.93108E+11
Habitual,MANABI,Finalizado,MANABI,1,2020,MANTA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.76819E+12
Emergente,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92915E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,9,Teletrabajo,1.79177E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,9.92622E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,2022,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79284E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1.79011E+12
Emergente,CHIMBORAZO,Vigente,CHIMBORAZO,3,2020,CUMANDA,Activo,14/11/2022,Masculino,4,Teletrabajo,6.90075E+11
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79226E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.792E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79233E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,2,Teletrabajo,1.79194E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,5,Teletrabajo,1.79197E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,1,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,1.79284E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Femenino,,Teletrabajo,9.91475E+11
Habitual,MANABI,Finalizado,MANABI,5,,JARAMIJO,Activo,14/11/2022,Femenino,,Teletrabajo,1.39179E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Masculino,2,Teletrabajo,1.79186E+12
Habitual,PICHINCHA,Vigente,PICHINCHA,2,2016,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79002E+12
Emergente,TUNGURAHUA,Finalizado,TUNGURAHUA,4,2020,CEVALLOS,Activo,14/11/2022,Femenino,3,Teletrabajo,1.49001E+12
Habitual,CARCHI,Finalizado,CARCHI,10,2019,TULC?N,Activo,14/11/2022,Masculino,12,Teletrabajo,4.91505E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79136E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,3.90019E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79203E+12
Emergente,LOJA,Vigente,LOJA,1,2020,LOJA,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79098E+12
Emergente,LOJA,Finalizado,LOJA,7,2020,LOJA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.19176E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92959E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79129E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,1,Teletrabajo,9.9281E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79271E+12
Emergente,SANTO DOMINGO DE LOS TS?CHILAS,Vigente,SANTO DOMINGO DE LOS TS?CHILAS,11,2020,SANTO DOMINGO DE LOS TS?CHILAS,Activo,14/11/2022,Masculino,3,Teletrabajo,9.93242E+11
Habitual,ESMERALDAS,Finalizado,ESMERALDAS,1,2021,ESMERALDAS,Activo,14/11/2022,Femenino,3,Teletrabajo,8.90045E+11
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,5,Teletrabajo,9.90032E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.7913E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.79221E+12
Emergente,GUAYAS,Finalizado,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79118E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79285E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2021,MEJIA,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79267E+12
Habitual,AZUAY,Finalizado,AZUAY,3,2019,CUENCA,Activo,14/11/2022,Masculino,9,Teletrabajo,1.90339E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,32,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79005E+12
Emergente,EL ORO,Finalizado,EL ORO,3,2020,HUAQUILLAS,Activo,14/11/2022,Femenino,6,Teletrabajo,1.00958E+11
Emergente,GUAYAS,Vigente,GUAYAS,25,2020,DURAN,Activo,14/11/2022,Femenino,3,Teletrabajo,9.90554E+11
Emergente,CHIMBORAZO,Finalizado,CHIMBORAZO,1,2020,RIOBAMBA,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79001E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,9.92447E+11
Emergente,GUAYAS,Vigente,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,9.92831E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79175E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79253E+12
Emergente,AZUAY,Vigente,AZUAY,6,2020,CUENCA,Activo,14/11/2022,Femenino,4,Teletrabajo,1.90325E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1.7923E+12
Emergente,GUAYAS,Vigente,GUAYAS,6,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90067E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79244E+12
Habitual,ESMERALDAS,Finalizado,ESMERALDAS,1,,ESMERALDAS,Activo,14/11/2022,Masculino,,Teletrabajo,1.79141E+12
Habitual,MANABI,Finalizado,MANABI,1,,MANTA,Activo,14/11/2022,Masculino,,Teletrabajo,1.39183E+12
Habitual,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79004E+12
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Masculino,9,Teletrabajo,9.00366E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79283E+12
Emergente,GUAYAS,Finalizado,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79034E+12
Emergente,IMBABURA,Finalizado,IMBABURA,1,2020,OTAVALO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.09011E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,SAMBORONDON,Activo,14/11/2022,Masculino,3,Teletrabajo,9.93023E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2022,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79296E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92377E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,5,Teletrabajo,9.90033E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79141E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2022,QUITO,Activo,14/11/2022,Femenino,6,Teletrabajo,1.79239E+12
Habitual,LOJA,Vigente,LOJA,2,,LOJA,Activo,14/11/2022,Masculino,,Teletrabajo,1.19171E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,,EL TRIUNFO,Activo,14/11/2022,Masculino,,Teletrabajo,9.92639E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,2021,GUAYAQUIL,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79284E+12
Emergente,AZUAY,Finalizado,AZUAY,1,2021,CUENCA,Activo,14/11/2022,Masculino,4,Teletrabajo,1.90152E+11
Emergente,GUAYAS,Finalizado,GUAYAS,5,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.90007E+11
Habitual,AZUAY,Vigente,AZUAY,1,,CUENCA,Activo,14/11/2022,Femenino,,Teletrabajo,9.93259E+11
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79129E+12
Habitual,TUNGURAHUA,Vigente,TUNGURAHUA,1,2021,AMBATO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79087E+12
Emergente,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,8,Teletrabajo,9.92398E+11
Emergente,GUAYAS,Vigente,GUAYAS,11,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79317E+12
Habitual,MORONA SANTIAGO,Finalizado,MORONA SANTIAGO,1,,MACAS,Activo,14/11/2022,Masculino,,Teletrabajo,1.40024E+12
Habitual,CHIMBORAZO,Vigente,CHIMBORAZO,1,,RIOBAMBA,Activo,14/11/2022,Masculino,,Teletrabajo,1.7914E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79135E+12
Habitual,GUAYAS,Vigente,GUAYAS,1,2019,GUAYAQUIL,Activo,14/11/2022,Femenino,12,Teletrabajo,9.92361E+11
Emergente,IMBABURA,Finalizado,IMBABURA,1,2020,IBARRA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.09171E+12
Emergente,GUAYAS,Vigente,GUAYAS,20,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,9,Teletrabajo,9.90011E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,9.90033E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.7923E+12
Emergente,COTOPAXI,Vigente,COTOPAXI,3,2020,LATACUNGA,Activo,14/11/2022,Masculino,3,Teletrabajo,5.9172E+11
Emergente,MORONA SANTIAGO,Vigente,MORONA SANTIAGO,1,2020,MACAS,Activo,14/11/2022,Femenino,6,Teletrabajo,1.90056E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,2,2022,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79198E+12
Emergente,GUAYAS,Finalizado,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.92405E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,10,Teletrabajo,1.79221E+12
Emergente,GUAYAS,Vigente,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,10,Teletrabajo,1.79059E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.00227E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,,QUITO,Activo,14/11/2022,Femenino,,Teletrabajo,1.79304E+12
Emergente,MANABI,Vigente,MANABI,7,2020,PORTOVIEJO,Activo,14/11/2022,Masculino,10,Teletrabajo,3.90019E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,584,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79011E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2019,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79279E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,10,Teletrabajo,9.90604E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,6,2020,QUITO,Activo,14/11/2022,Masculino,9,Teletrabajo,1.79173E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,1.79124E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,6,Teletrabajo,9.91308E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79258E+12
Habitual,AZUAY,Finalizado,AZUAY,1,2021,CUENCA,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90347E+11
Habitual,CARCHI,Vigente,CARCHI,1,2021,TULC?N,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79037E+12
Habitual,GUAYAS,Vigente,GUAYAS,13,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,5,Teletrabajo,9.9034E+11
Emergente,GUAYAS,Vigente,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.9139E+11
Emergente,GUAYAS,Finalizado,GUAYAS,4,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92745E+11
Emergente,GUAYAS,Vigente,GUAYAS,4,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,4,Teletrabajo,9.92709E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.19009E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Femenino,9,Teletrabajo,1.79126E+12
Emergente,GUAYAS,Vigente,GUAYAS,6,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.92184E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,1,Teletrabajo,1.79245E+12
Emergente,GUAYAS,Finalizado,GUAYAS,2,2021,DAULE,Activo,14/11/2022,Masculino,4,Teletrabajo,9.92959E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79231E+12
Emergente,GUAYAS,Finalizado,GUAYAS,3,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79189E+12
Habitual,LOS RIOS,Finalizado,LOS RIOS,1,,VALENCIA,Activo,14/11/2022,Masculino,,Teletrabajo,1.29176E+12
Emergente,MORONA SANTIAGO,Vigente,MORONA SANTIAGO,1,2020,GUALAQUIZA,Activo,14/11/2022,Femenino,11,Teletrabajo,1.49001E+12
Habitual,MANABI,Finalizado,MANABI,19,,MONTECRISTI,Activo,14/11/2022,Masculino,,Teletrabajo,1.39015E+12
Emergente,EL ORO,Finalizado,EL ORO,1,2020,MACHALA,Activo,14/11/2022,Femenino,4,Teletrabajo,7.90151E+11
Habitual,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79242E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79177E+12
Habitual,PICHINCHA,Finalizado,PICHINCHA,2,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,1.7926E+12
Emergente,AZUAY,Finalizado,AZUAY,2,2020,CUENCA,Activo,14/11/2022,Femenino,6,Teletrabajo,1.90349E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,5,Teletrabajo,1.79291E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.7922E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,47,2020,QUITO,Activo,14/11/2022,Femenino,5,Teletrabajo,1.79173E+12
Emergente,ZAMORA CHINCHIPE,Finalizado,ZAMORA CHINCHIPE,1,2020,YANZATZA,Activo,14/11/2022,Masculino,6,Teletrabajo,1.99001E+12
Emergente,EL ORO,Vigente,EL ORO,10,2020,MACHALA,Activo,14/11/2022,Masculino,7,Teletrabajo,7.91718E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Masculino,7,Teletrabajo,1.79072E+12
Emergente,GUAYAS,Vigente,GUAYAS,22,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,5,Teletrabajo,9.90011E+11
Emergente,AZUAY,Finalizado,AZUAY,1,2020,CUENCA,Activo,14/11/2022,Femenino,3,Teletrabajo,1.90455E+11
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Femenino,4,Teletrabajo,1.79001E+12
Habitual,SANTA ELENA,Finalizado,SANTA ELENA,1,2018,LA LIBERTAD,Activo,14/11/2022,Masculino,9,Teletrabajo,9.90804E+11
Habitual,PICHINCHA,Vigente,PICHINCHA,1,,QUITO,Activo,14/11/2022,Masculino,,Teletrabajo,1.70702E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79254E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.26029E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,8,Teletrabajo,1.79223E+12
Emergente,GUAYAS,Finalizado,GUAYAS,13,2020,DAULE,Activo,14/11/2022,Femenino,4,Teletrabajo,9.92826E+11
Habitual,GUAYAS,Finalizado,GUAYAS,1,,DAULE,Activo,14/11/2022,Femenino,,Teletrabajo,9.9216E+11
Emergente,GUAYAS,Vigente,GUAYAS,53,2020,GUAYAQUIL,Activo,14/11/2022,Masculino,3,Teletrabajo,9.90019E+11
Emergente,GUAYAS,Finalizado,GUAYAS,2,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79245E+12
Emergente,PICHINCHA,Vigente,PICHINCHA,3,2020,QUITO,Activo,14/11/2022,Femenino,7,Teletrabajo,1.79001E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,8,2020,QUITO,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79119E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,1,2020,QUITO,Activo,14/11/2022,Masculino,12,Teletrabajo,1.79099E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79003E+12
Emergente,GUAYAS,Finalizado,GUAYAS,4,2020,GUAYAQUIL,Activo,14/11/2022,Femenino,3,Teletrabajo,9.91249E+11
Emergente,PICHINCHA,Vigente,PICHINCHA,1,2021,QUITO,Activo,14/11/2022,Masculino,4,Teletrabajo,1.79097E+12
Emergente,PICHINCHA,Finalizado,PICHINCHA,2,2020,QUITO,Activo,14/11/2022,Femenino,3,Teletrabajo,1.79129E+12
Habitual,GUAYAS,Finalizado,GUAYAS,1,,GUAYAQUIL,Activo,14/11/2022,Masculino,,Teletrabajo,9.90033E+11
Emergente,IMBABURA,Vigente,IMBABURA,9,2020,IBARRA,Activo,14/11/2022,Masculino,3,Teletrabajo,1.79021E+12
